track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
XO Tour Llif3,Lil Uzi Vert,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
Between Us (feat. 21 Savage),"TYuS, 21 Savage",0.673,0.554,1,-7.071,1,0.0641,0.523,0,0.0998,0.0774,110.889,audio_features,1Bh0ORYmPetXrGZjV9T8Fa,spotify:track:1Bh0ORYmPetXrGZjV9T8Fa,https://api.spotify.com/v1/tracks/1Bh0ORYmPetXrGZjV9T8Fa,https://api.spotify.com/v1/audio-analysis/1Bh0ORYmPetXrGZjV9T8Fa,263192,4
Kiss Me More (feat. SZA),"Doja Cat, SZA",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4
Party Girl (Remix),"StaySolidRocky, Lil Uzi Vert",0.752,0.375,6,-10.157,0,0.204,0.533,0,0.175,0.591,129.995,audio_features,0XkmeG97T4mtYlWRJcrxec,spotify:track:0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/tracks/0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/audio-analysis/0XkmeG97T4mtYlWRJcrxec,147673,4
Sin (feat. Jaden Smith),"Young Thug, Jaden",0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,audio_features,1Jl21sidRpEdlVBvYbssLx,spotify:track:1Jl21sidRpEdlVBvYbssLx,https://api.spotify.com/v1/tracks/1Jl21sidRpEdlVBvYbssLx,https://api.spotify.com/v1/audio-analysis/1Jl21sidRpEdlVBvYbssLx,202533,4
Adam & Eve,Calboy,0.781,0.696,6,-5.553,0,0.313,0.203,0,0.13,0.692,74.998,audio_features,0J6UvGEMuJvzPKvlDbBvLz,spotify:track:0J6UvGEMuJvzPKvlDbBvLz,https://api.spotify.com/v1/tracks/0J6UvGEMuJvzPKvlDbBvLz,https://api.spotify.com/v1/audio-analysis/0J6UvGEMuJvzPKvlDbBvLz,179467,4
21 GIRLS,Aramis,0.699,0.746,8,-6.175,1,0.0709,0.0209,0,0.0849,0.374,142.086,audio_features,4lGTe7eoZ9qx8GzHlqAezg,spotify:track:4lGTe7eoZ9qx8GzHlqAezg,https://api.spotify.com/v1/tracks/4lGTe7eoZ9qx8GzHlqAezg,https://api.spotify.com/v1/audio-analysis/4lGTe7eoZ9qx8GzHlqAezg,201518,4
Caroline (feat. Polo G),"Calboy, Polo G",0.752,0.644,6,-6.042,0,0.0795,0.22,0,0.116,0.354,85.512,audio_features,2g21mBQjfFsitbKg3PRyIa,spotify:track:2g21mBQjfFsitbKg3PRyIa,https://api.spotify.com/v1/tracks/2g21mBQjfFsitbKg3PRyIa,https://api.spotify.com/v1/audio-analysis/2g21mBQjfFsitbKg3PRyIa,157400,4
Din Gelo - Lofi Remix,Ahmed Shakib,0.533,0.503,8,-9.8,1,0.0391,0.781,0.0389,0.122,0.199,110.031,audio_features,227yJ0Cl6A6OuyHHNKMSyO,spotify:track:227yJ0Cl6A6OuyHHNKMSyO,https://api.spotify.com/v1/tracks/227yJ0Cl6A6OuyHHNKMSyO,https://api.spotify.com/v1/audio-analysis/227yJ0Cl6A6OuyHHNKMSyO,271955,4
Avijog - Lofi Remix,"Tanveer Evan, Ahmed Shakib",0.265,0.342,7,-10.884,1,0.0391,0.879,0.0395,0.0981,0.157,70.426,audio_features,0K1MCtCOyJ6VLUj5nucapb,spotify:track:0K1MCtCOyJ6VLUj5nucapb,https://api.spotify.com/v1/tracks/0K1MCtCOyJ6VLUj5nucapb,https://api.spotify.com/v1/audio-analysis/0K1MCtCOyJ6VLUj5nucapb,283330,3
Shey Ki Janey - Lo-fi Remix,"Raz Dee, Tanveer Evan",0.684,0.523,6,-10.699,0,0.03,0.41,0.00394,0.302,0.0935,110.003,audio_features,0MnNDDicIIfNrZc1ZYmqI6,spotify:track:0MnNDDicIIfNrZc1ZYmqI6,https://api.spotify.com/v1/tracks/0MnNDDicIIfNrZc1ZYmqI6,https://api.spotify.com/v1/audio-analysis/0MnNDDicIIfNrZc1ZYmqI6,271813,4
Ojanai - Lofi Remix,"Tanveer Evan, Zayem Beatz",0.377,0.414,1,-12.773,1,0.0341,0.165,0.23,0.457,0.0901,91.823,audio_features,0SLg2WPQTxNI7tdeUMWSD7,spotify:track:0SLg2WPQTxNI7tdeUMWSD7,https://api.spotify.com/v1/tracks/0SLg2WPQTxNI7tdeUMWSD7,https://api.spotify.com/v1/audio-analysis/0SLg2WPQTxNI7tdeUMWSD7,263499,4
Bedona - Lofi Remix,Ahmed Shakib,0.607,0.341,0,-11.416,1,0.0318,0.674,0.441,0.126,0.0498,120.007,audio_features,2u45wSnmWBfC6GVM3CZ5xv,spotify:track:2u45wSnmWBfC6GVM3CZ5xv,https://api.spotify.com/v1/tracks/2u45wSnmWBfC6GVM3CZ5xv,https://api.spotify.com/v1/audio-analysis/2u45wSnmWBfC6GVM3CZ5xv,299021,4
Meghomilon (Slow),Tanjib Sarowar,0.501,0.308,6,-10.47,1,0.0268,0.766,0,0.102,0.321,74.948,audio_features,6zo7ZU9XReaDjmgnKcLqSZ,spotify:track:6zo7ZU9XReaDjmgnKcLqSZ,https://api.spotify.com/v1/tracks/6zo7ZU9XReaDjmgnKcLqSZ,https://api.spotify.com/v1/audio-analysis/6zo7ZU9XReaDjmgnKcLqSZ,239334,4
Shesh Kanna - Lofi Remix,"Tanveer Evan, Benazir, Ahmed Shakib",0.523,0.505,6,-10.73,0,0.0325,0.44,0.0102,0.0772,0.126,137.975,audio_features,2hsQM1opVArVfxueqqtPBF,spotify:track:2hsQM1opVArVfxueqqtPBF,https://api.spotify.com/v1/tracks/2hsQM1opVArVfxueqqtPBF,https://api.spotify.com/v1/audio-analysis/2hsQM1opVArVfxueqqtPBF,233105,4
Chere Jeyona - Lofi Remix,"Tanveer Evan, Zayem Beatz",0.228,0.264,8,-15.108,1,0.0337,0.645,0.0185,0.114,0.288,79.579,audio_features,4TvEFeggVEiGkbqjsS2VcY,spotify:track:4TvEFeggVEiGkbqjsS2VcY,https://api.spotify.com/v1/tracks/4TvEFeggVEiGkbqjsS2VcY,https://api.spotify.com/v1/audio-analysis/4TvEFeggVEiGkbqjsS2VcY,219710,4
Ayna - Lofi Remix,"Tanveer Evan, Ahmed Shakib",0.457,0.404,5,-11.142,0,0.0256,0.625,0.183,0.165,0.2,91.885,audio_features,5Z92lQGW27PigGjVpb2Tp5,spotify:track:5Z92lQGW27PigGjVpb2Tp5,https://api.spotify.com/v1/tracks/5Z92lQGW27PigGjVpb2Tp5,https://api.spotify.com/v1/audio-analysis/5Z92lQGW27PigGjVpb2Tp5,325103,4
Oviman (Ahmed Shakib Remix),"Tanveer Evan, Ahmed Shakib",0.204,0.313,10,-14.018,1,0.0314,0.906,0.586,0.127,0.0963,170.032,audio_features,1hXIGj3xEpwqnmyMyEQfoS,spotify:track:1hXIGj3xEpwqnmyMyEQfoS,https://api.spotify.com/v1/tracks/1hXIGj3xEpwqnmyMyEQfoS,https://api.spotify.com/v1/audio-analysis/1hXIGj3xEpwqnmyMyEQfoS,171154,4
Shey Ki Jane - Lofi Remix,"Tanveer Evan, Ahmed Shakib",0.684,0.523,6,-10.699,0,0.03,0.41,0.00394,0.302,0.0935,110.003,audio_features,10ZotNPxhBZcpzQb3bxR08,spotify:track:10ZotNPxhBZcpzQb3bxR08,https://api.spotify.com/v1/tracks/10ZotNPxhBZcpzQb3bxR08,https://api.spotify.com/v1/audio-analysis/10ZotNPxhBZcpzQb3bxR08,271813,4
Majhe Majhe Tabo Dekha Pai,Arnob,0.522,0.503,3,-9.327,1,0.0417,0.487,0,0.096,0.593,139.965,audio_features,5WrEEELxVKy5Lkt3XJa15U,spotify:track:5WrEEELxVKy5Lkt3XJa15U,https://api.spotify.com/v1/tracks/5WrEEELxVKy5Lkt3XJa15U,https://api.spotify.com/v1/audio-analysis/5WrEEELxVKy5Lkt3XJa15U,363952,3
Srotoshinni,Encore,0.481,0.653,7,-6.391,1,0.0359,0.0269,0,0.343,0.257,130.238,audio_features,76MMsLHaXzPIeneBMnP1BG,spotify:track:76MMsLHaXzPIeneBMnP1BG,https://api.spotify.com/v1/tracks/76MMsLHaXzPIeneBMnP1BG,https://api.spotify.com/v1/audio-analysis/76MMsLHaXzPIeneBMnP1BG,263011,4
Bedona,Shunno,0.635,0.73,11,-5.982,1,0.0379,0.0441,5.48E-06,0.0653,0.816,119.921,audio_features,6qMij3wV7GhTOP3hHhZ0WX,spotify:track:6qMij3wV7GhTOP3hHhZ0WX,https://api.spotify.com/v1/tracks/6qMij3wV7GhTOP3hHhZ0WX,https://api.spotify.com/v1/audio-analysis/6qMij3wV7GhTOP3hHhZ0WX,249747,4
Dekhechi Rupsagore,Anirban Sikdar,0.75,0.341,0,-10.052,1,0.0348,0.89,7.97E-06,0.322,0.359,113.986,audio_features,6iALd0iA8HOnHI3cyccsnW,spotify:track:6iALd0iA8HOnHI3cyccsnW,https://api.spotify.com/v1/tracks/6iALd0iA8HOnHI3cyccsnW,https://api.spotify.com/v1/audio-analysis/6iALd0iA8HOnHI3cyccsnW,217895,3
Megh Bolechhe,Arnob,0.362,0.2,10,-12.991,1,0.0313,0.716,4.17E-06,0.16,0.372,102.529,audio_features,2xK4QJUxKJL7Onz4qLPvAI,spotify:track:2xK4QJUxKJL7Onz4qLPvAI,https://api.spotify.com/v1/tracks/2xK4QJUxKJL7Onz4qLPvAI,https://api.spotify.com/v1/audio-analysis/2xK4QJUxKJL7Onz4qLPvAI,207949,5
Tomar Khola Hawaa,Sahana Bajpaie,0.629,0.406,8,-10.912,1,0.0278,0.759,0,0.088,0.504,113.995,audio_features,0MkUYaGOXOThmFfPZSFHmM,spotify:track:0MkUYaGOXOThmFfPZSFHmM,https://api.spotify.com/v1/tracks/0MkUYaGOXOThmFfPZSFHmM,https://api.spotify.com/v1/audio-analysis/0MkUYaGOXOThmFfPZSFHmM,306947,4
Ekta Chhele,Sahana,0.636,0.439,7,-9.409,1,0.0401,0.797,1.05E-05,0.0807,0.188,139.905,audio_features,2vXc1iWg4SWsAsJdvcMvDM,spotify:track:2vXc1iWg4SWsAsJdvcMvDM,https://api.spotify.com/v1/tracks/2vXc1iWg4SWsAsJdvcMvDM,https://api.spotify.com/v1/audio-analysis/2vXc1iWg4SWsAsJdvcMvDM,217013,4
O Je Mane Na Mana,Sunidhi Nayak,0.293,0.277,4,-10.996,1,0.0332,0.934,0.00234,0.111,0.122,149.956,audio_features,2mEppTHVdyx190GXJXiNLM,spotify:track:2mEppTHVdyx190GXJXiNLM,https://api.spotify.com/v1/tracks/2mEppTHVdyx190GXJXiNLM,https://api.spotify.com/v1/audio-analysis/2mEppTHVdyx190GXJXiNLM,231725,3
Confusion,Bangla Five,0.589,0.604,9,-6.592,0,0.0324,0.684,3.42E-05,0.188,0.541,141.092,audio_features,6NUIyfilS2SAUK5yvWx1DG,spotify:track:6NUIyfilS2SAUK5yvWx1DG,https://api.spotify.com/v1/tracks/6NUIyfilS2SAUK5yvWx1DG,https://api.spotify.com/v1/audio-analysis/6NUIyfilS2SAUK5yvWx1DG,293617,3
Bondhurey,"Muza, Adib",0.608,0.646,5,-6.234,0,0.0818,0.237,0,0.179,0.67,100.163,audio_features,6BfZcUkaEL9qZzOekru3Vn,spotify:track:6BfZcUkaEL9qZzOekru3Vn,https://api.spotify.com/v1/tracks/6BfZcUkaEL9qZzOekru3Vn,https://api.spotify.com/v1/audio-analysis/6BfZcUkaEL9qZzOekru3Vn,196855,4
Acid Ke?,"Ac1D, Kazi",0.699,0.88,7,-5.095,0,0.302,0.239,0,0.109,0.665,84.911,audio_features,1Xt2AWINCIgJOXORl74JUf,spotify:track:1Xt2AWINCIgJOXORl74JUf,https://api.spotify.com/v1/tracks/1Xt2AWINCIgJOXORl74JUf,https://api.spotify.com/v1/audio-analysis/1Xt2AWINCIgJOXORl74JUf,239093,4
Paangkha,Jalali Set,0.832,0.889,4,-4.819,0,0.383,0.349,0,0.106,0.608,92.046,audio_features,1Sy6UliJgl960fw6J9rQTs,spotify:track:1Sy6UliJgl960fw6J9rQTs,https://api.spotify.com/v1/tracks/1Sy6UliJgl960fw6J9rQTs,https://api.spotify.com/v1/audio-analysis/1Sy6UliJgl960fw6J9rQTs,255985,4
Bonobasher Shadhon,Jalali Set,0.765,0.818,1,-3.753,1,0.237,0.158,2.55E-06,0.54,0.394,90.001,audio_features,13oGU1eJRCmDu5FknB3914,spotify:track:13oGU1eJRCmDu5FknB3914,https://api.spotify.com/v1/tracks/13oGU1eJRCmDu5FknB3914,https://api.spotify.com/v1/audio-analysis/13oGU1eJRCmDu5FknB3914,264667,4
Abar Abar Jigay,"Kazi, Ac1D",0.924,0.636,11,-6.709,0,0.264,0.032,0,0.0523,0.718,95.012,audio_features,5YbpEUYJSthpn2sD2h0g0L,spotify:track:5YbpEUYJSthpn2sD2h0g0L,https://api.spotify.com/v1/tracks/5YbpEUYJSthpn2sD2h0g0L,https://api.spotify.com/v1/audio-analysis/5YbpEUYJSthpn2sD2h0g0L,214400,4
Mon Juraiya,Bilal Shahid,0.673,0.76,4,-3.381,0,0.0274,0.138,0,0.121,0.5,100.011,audio_features,2iqOWdXSPcaQJ3HeDNWX9p,spotify:track:2iqOWdXSPcaQJ3HeDNWX9p,https://api.spotify.com/v1/tracks/2iqOWdXSPcaQJ3HeDNWX9p,https://api.spotify.com/v1/audio-analysis/2iqOWdXSPcaQJ3HeDNWX9p,180049,4
Kamor Diona,TahseeNation,0.746,0.861,4,-4.452,0,0.0271,0.249,0,0.183,0.616,97.991,audio_features,76GJhoBAXgs4oy4Hr6rIq7,spotify:track:76GJhoBAXgs4oy4Hr6rIq7,https://api.spotify.com/v1/tracks/76GJhoBAXgs4oy4Hr6rIq7,https://api.spotify.com/v1/audio-analysis/76GJhoBAXgs4oy4Hr6rIq7,209388,4
Bhenge Porona Ebhabe,Pritom Hasan,0.462,0.222,0,-16.422,1,0.034,0.778,0.000507,0.12,0.254,135.578,audio_features,39tsEIfutuOCaqw9Khlny4,spotify:track:39tsEIfutuOCaqw9Khlny4,https://api.spotify.com/v1/tracks/39tsEIfutuOCaqw9Khlny4,https://api.spotify.com/v1/audio-analysis/39tsEIfutuOCaqw9Khlny4,208235,4
Jao Pakhi Bolo Tare (Kaz.Kazim Remix),"Kaz Kazim, Krishnokoli",0.531,0.588,1,-9.387,1,0.0355,0.18,0.00191,0.0922,0.232,95.005,audio_features,0SnQsegm0ATFIoksL9lcyG,spotify:track:0SnQsegm0ATFIoksL9lcyG,https://api.spotify.com/v1/tracks/0SnQsegm0ATFIoksL9lcyG,https://api.spotify.com/v1/audio-analysis/0SnQsegm0ATFIoksL9lcyG,279524,4
Eka Beche Thakte Shekho Priyo,Aseer Arman,0.338,0.224,3,-11.187,1,0.0334,0.878,0,0.11,0.386,72.522,audio_features,38Ogl7K3v4sE71SFHjdTUO,spotify:track:38Ogl7K3v4sE71SFHjdTUO,https://api.spotify.com/v1/tracks/38Ogl7K3v4sE71SFHjdTUO,https://api.spotify.com/v1/audio-analysis/38Ogl7K3v4sE71SFHjdTUO,394000,4
Se Je Boshe Ache,Arnob,0.677,0.543,4,-10.396,1,0.0325,0.554,1.02E-05,0.105,0.289,130.003,audio_features,4CwXKvBDeHRerDEstojCuw,spotify:track:4CwXKvBDeHRerDEstojCuw,https://api.spotify.com/v1/tracks/4CwXKvBDeHRerDEstojCuw,https://api.spotify.com/v1/audio-analysis/4CwXKvBDeHRerDEstojCuw,218711,4
Ek Shohor Bhalobasha,Tanjib Sarowar,0.583,0.547,5,-6.579,1,0.0318,0.615,0,0.157,0.458,84.931,audio_features,30qnNudBFL74UIe1EycH8f,spotify:track:30qnNudBFL74UIe1EycH8f,https://api.spotify.com/v1/tracks/30qnNudBFL74UIe1EycH8f,https://api.spotify.com/v1/audio-analysis/30qnNudBFL74UIe1EycH8f,279544,4
Tomar Jonno,Arnob,0.65,0.533,9,-6.141,1,0.0476,0.295,0.000336,0.103,0.671,82.053,audio_features,5lGlrUhNFYOcq2YUhTd0UP,spotify:track:5lGlrUhNFYOcq2YUhTd0UP,https://api.spotify.com/v1/tracks/5lGlrUhNFYOcq2YUhTd0UP,https://api.spotify.com/v1/audio-analysis/5lGlrUhNFYOcq2YUhTd0UP,275789,4
Tui Bolle,Arnob,0.544,0.377,7,-12.173,1,0.0441,0.786,0.000206,0.0844,0.418,73.947,audio_features,1K2H6njvibYrdCizljaHnR,spotify:track:1K2H6njvibYrdCizljaHnR,https://api.spotify.com/v1/tracks/1K2H6njvibYrdCizljaHnR,https://api.spotify.com/v1/audio-analysis/1K2H6njvibYrdCizljaHnR,359407,4
Sonar Moyna Pakhi,Arnob,0.625,0.281,9,-13.044,1,0.0338,0.881,1.30E-05,0.0954,0.161,95.94,audio_features,54alc84gT1rFG2DWdomskV,spotify:track:54alc84gT1rFG2DWdomskV,https://api.spotify.com/v1/tracks/54alc84gT1rFG2DWdomskV,https://api.spotify.com/v1/audio-analysis/54alc84gT1rFG2DWdomskV,273647,4
Phagun Haway Haway,Arnob,0.54,0.41,2,-6.954,1,0.0409,0.771,2.91E-05,0.337,0.403,88.104,audio_features,0JjvrVyBOysr7xfUj0i0y3,spotify:track:0JjvrVyBOysr7xfUj0i0y3,https://api.spotify.com/v1/tracks/0JjvrVyBOysr7xfUj0i0y3,https://api.spotify.com/v1/audio-analysis/0JjvrVyBOysr7xfUj0i0y3,193425,4
Chaina Meye,Hridoy Khan,0.88,0.513,11,-6.415,0,0.0518,0.406,4.80E-05,0.0814,0.661,96.014,audio_features,2ur5fu0bEI9sO45YcUVUFj,spotify:track:2ur5fu0bEI9sO45YcUVUFj,https://api.spotify.com/v1/tracks/2ur5fu0bEI9sO45YcUVUFj,https://api.spotify.com/v1/audio-analysis/2ur5fu0bEI9sO45YcUVUFj,284578,4
Jontrona,Mohon Sharif,0.39,0.345,9,-11.423,0,0.0285,0.503,0.129,0.15,0.121,139.94,audio_features,4F726ms6OWAle9G32A41bI,spotify:track:4F726ms6OWAle9G32A41bI,https://api.spotify.com/v1/tracks/4F726ms6OWAle9G32A41bI,https://api.spotify.com/v1/audio-analysis/4F726ms6OWAle9G32A41bI,279999,4
Khoka,"Pritom Hasan, Ferdouse Wahid",0.791,0.606,7,-6.8,0,0.055,0.146,2.45E-06,0.104,0.558,101.004,audio_features,1xYqFQQnf9dTGzu854S3gl,spotify:track:1xYqFQQnf9dTGzu854S3gl,https://api.spotify.com/v1/tracks/1xYqFQQnf9dTGzu854S3gl,https://api.spotify.com/v1/audio-analysis/1xYqFQQnf9dTGzu854S3gl,240006,4
Ahare,Minar Rahman,0.633,0.541,9,-7.712,1,0.0315,0.559,2.61E-05,0.146,0.516,154.023,audio_features,2Rbqhc4EuWQ2vWvEBfrltz,spotify:track:2Rbqhc4EuWQ2vWvEBfrltz,https://api.spotify.com/v1/tracks/2Rbqhc4EuWQ2vWvEBfrltz,https://api.spotify.com/v1/audio-analysis/2Rbqhc4EuWQ2vWvEBfrltz,257500,4
Jhoom,Minar Rahman,0.559,0.559,10,-6.983,1,0.0353,0.724,0,0.0891,0.426,78.084,audio_features,6oFaLsyybtJzZrt1uZYAIM,spotify:track:6oFaLsyybtJzZrt1uZYAIM,https://api.spotify.com/v1/tracks/6oFaLsyybtJzZrt1uZYAIM,https://api.spotify.com/v1/audio-analysis/6oFaLsyybtJzZrt1uZYAIM,260000,4
Bolna Tui Bolna,Hridoy Khan,0.822,0.393,0,-9.941,0,0.0394,0.433,0,0.0544,0.54,139.932,audio_features,5u2EseUrMpTNlSG2qFYx9l,spotify:track:5u2EseUrMpTNlSG2qFYx9l,https://api.spotify.com/v1/tracks/5u2EseUrMpTNlSG2qFYx9l,https://api.spotify.com/v1/audio-analysis/5u2EseUrMpTNlSG2qFYx9l,366994,4
Nitol Paye,"Fuad, Rajib",0.676,0.534,2,-9.39,1,0.0283,0.102,9.27E-06,0.118,0.566,111.997,audio_features,44NjxYASrwY5FNO89NmUAh,spotify:track:44NjxYASrwY5FNO89NmUAh,https://api.spotify.com/v1/tracks/44NjxYASrwY5FNO89NmUAh,https://api.spotify.com/v1/audio-analysis/44NjxYASrwY5FNO89NmUAh,276662,4
Rajahin Rajjo,Shunno,0.504,0.809,2,-4.276,1,0.0434,0.271,1.80E-06,0.37,0.481,145.076,audio_features,2KKyBaB1weipFn0ztjUIzM,spotify:track:2KKyBaB1weipFn0ztjUIzM,https://api.spotify.com/v1/tracks/2KKyBaB1weipFn0ztjUIzM,https://api.spotify.com/v1/audio-analysis/2KKyBaB1weipFn0ztjUIzM,210315,4
Ore Nil Doriya,"Arnob, Nazia Ahmed",0.568,0.51,8,-9.081,1,0.042,0.382,1.29E-06,0.111,0.233,101.906,audio_features,7w9sJGSMDbzZ5baKsJZM3m,spotify:track:7w9sJGSMDbzZ5baKsJZM3m,https://api.spotify.com/v1/tracks/7w9sJGSMDbzZ5baKsJZM3m,https://api.spotify.com/v1/audio-analysis/7w9sJGSMDbzZ5baKsJZM3m,399334,4
Amaro Parano Jaha Chay,Bappa Mazumder,0.487,0.27,1,-10.254,0,0.0266,0.913,0.00135,0.104,0.262,71.852,audio_features,1YsTbRXJitAb308Ikm45xd,spotify:track:1YsTbRXJitAb308Ikm45xd,https://api.spotify.com/v1/tracks/1YsTbRXJitAb308Ikm45xd,https://api.spotify.com/v1/audio-analysis/1YsTbRXJitAb308Ikm45xd,288967,4
Shoto Asha,Shunno,0.503,0.849,1,-5.333,0,0.0392,0.147,4.26E-05,0.296,0.382,96.046,audio_features,5mzRmPqR9zvr2QfS8pkHOW,spotify:track:5mzRmPqR9zvr2QfS8pkHOW,https://api.spotify.com/v1/tracks/5mzRmPqR9zvr2QfS8pkHOW,https://api.spotify.com/v1/audio-analysis/5mzRmPqR9zvr2QfS8pkHOW,220019,4
Obuj Valobasha,Hridoy Khan,0.504,0.521,11,-8.735,0,0.188,0.681,2.81E-05,0.0983,0.558,84.907,audio_features,6SB64AmqftZVDbs8gBiu0S,spotify:track:6SB64AmqftZVDbs8gBiu0S,https://api.spotify.com/v1/tracks/6SB64AmqftZVDbs8gBiu0S,https://api.spotify.com/v1/audio-analysis/6SB64AmqftZVDbs8gBiu0S,336692,4
Shonar Moyna Pakhi,"Armeen Musa, Zak Dylan Wass",0.611,0.418,9,-13.932,1,0.0412,0.836,0.225,0.107,0.517,172.151,audio_features,2LT9PM73UkDEDcKl9rjt4L,spotify:track:2LT9PM73UkDEDcKl9rjt4L,https://api.spotify.com/v1/tracks/2LT9PM73UkDEDcKl9rjt4L,https://api.spotify.com/v1/audio-analysis/2LT9PM73UkDEDcKl9rjt4L,318096,4
Coffee Houser Sei Addata Aaj Aar Nei,Manna Dey,0.62,0.416,4,-13.106,1,0.0315,0.904,0.00347,0.121,0.701,122.852,audio_features,2uof4O9xLT59vVvmK8zM7U,spotify:track:2uof4O9xLT59vVvmK8zM7U,https://api.spotify.com/v1/tracks/2uof4O9xLT59vVvmK8zM7U,https://api.spotify.com/v1/audio-analysis/2uof4O9xLT59vVvmK8zM7U,386853,4
Aami Chini Go Chini,Bappa Mazumder,0.513,0.319,1,-12.852,1,0.0281,0.818,0.00106,0.169,0.635,180.094,audio_features,6j44rde6OS2xp9SsBqsfi2,spotify:track:6j44rde6OS2xp9SsBqsfi2,https://api.spotify.com/v1/tracks/6j44rde6OS2xp9SsBqsfi2,https://api.spotify.com/v1/audio-analysis/6j44rde6OS2xp9SsBqsfi2,171755,3
Dil Ki Doya,Paban Das Baul And Sam Mills,0.852,0.451,4,-9.689,0,0.0574,0.0275,2.19E-05,0.102,0.177,92.903,audio_features,12pQcRAWU3cQu7s8bmUvKc,spotify:track:12pQcRAWU3cQu7s8bmUvKc,https://api.spotify.com/v1/tracks/12pQcRAWU3cQu7s8bmUvKc,https://api.spotify.com/v1/audio-analysis/12pQcRAWU3cQu7s8bmUvKc,323427,4
O Bondhu Lal Gulapi (feat. Rizvi),"Arafat Mohsin, Rizvi",0.683,0.748,9,-6.637,0,0.0642,0.242,5.78E-05,0.356,0.964,160.041,audio_features,2tAr9MO16QDozwEur6yKiY,spotify:track:2tAr9MO16QDozwEur6yKiY,https://api.spotify.com/v1/tracks/2tAr9MO16QDozwEur6yKiY,https://api.spotify.com/v1/audio-analysis/2tAr9MO16QDozwEur6yKiY,304385,4
Epitaph 2015,"Bassbaba Sumon, Juhie, Mahaan with 6 Strings",0.474,0.357,6,-12.349,1,0.0301,0.837,0.000129,0.392,0.371,150.224,audio_features,6EMkDJMyGoyyvJFyEy2ago,spotify:track:6EMkDJMyGoyyvJFyEy2ago,https://api.spotify.com/v1/tracks/6EMkDJMyGoyyvJFyEy2ago,https://api.spotify.com/v1/audio-analysis/6EMkDJMyGoyyvJFyEy2ago,320345,4
Baba,James,0.623,0.546,3,-6.77,1,0.032,0.698,0,0.318,0.284,142.024,audio_features,6XTrfktfaPH22Cw1SRTKad,spotify:track:6XTrfktfaPH22Cw1SRTKad,https://api.spotify.com/v1/tracks/6XTrfktfaPH22Cw1SRTKad,https://api.spotify.com/v1/audio-analysis/6XTrfktfaPH22Cw1SRTKad,305667,4
Taray Taray,Feelings,0.657,0.553,6,-8.093,1,0.0764,0.46,0.000458,0.156,0.801,78.827,audio_features,1TBakJlM27v7Ow0YPjNB9T,spotify:track:1TBakJlM27v7Ow0YPjNB9T,https://api.spotify.com/v1/tracks/1TBakJlM27v7Ow0YPjNB9T,https://api.spotify.com/v1/audio-analysis/1TBakJlM27v7Ow0YPjNB9T,275427,4
Doyal Tomaro Lagiya,Khiyo,0.537,0.62,7,-8.184,1,0.0307,0.0621,2.60E-05,0.268,0.649,103.229,audio_features,40SPk5GIoXtui9U35yJdq7,spotify:track:40SPk5GIoXtui9U35yJdq7,https://api.spotify.com/v1/tracks/40SPk5GIoXtui9U35yJdq7,https://api.spotify.com/v1/audio-analysis/40SPk5GIoXtui9U35yJdq7,249055,4
Firiye Dao,Miles,0.664,0.888,5,-8.492,0,0.0484,0.0821,5.50E-06,0.0327,0.849,127.293,audio_features,7mvv1bU46GBrkvBrPXEwta,spotify:track:7mvv1bU46GBrkvBrPXEwta,https://api.spotify.com/v1/tracks/7mvv1bU46GBrkvBrPXEwta,https://api.spotify.com/v1/audio-analysis/7mvv1bU46GBrkvBrPXEwta,293277,4
Cholo Bodle Jay,Ayub Bachchu,0.416,0.772,0,-5.271,1,0.0402,0.882,0,0.0627,0.401,150.828,audio_features,5z4808n9RA4vgXxlYxsCql,spotify:track:5z4808n9RA4vgXxlYxsCql,https://api.spotify.com/v1/tracks/5z4808n9RA4vgXxlYxsCql,https://api.spotify.com/v1/audio-analysis/5z4808n9RA4vgXxlYxsCql,331640,4
Kosto Pete Bhalobasi,Ayub Bachchu,0.687,0.822,10,-8.329,0,0.0477,0.675,1.36E-06,0.258,0.819,116.023,audio_features,0nSlLYwVeqKaXRa31S19c3,spotify:track:0nSlLYwVeqKaXRa31S19c3,https://api.spotify.com/v1/tracks/0nSlLYwVeqKaXRa31S19c3,https://api.spotify.com/v1/audio-analysis/0nSlLYwVeqKaXRa31S19c3,304760,4
